numeroControlePNCPCompra,numeroItem,endpoint,sequencialResultado,situacaoCompraItemResultadoId,situacaoCompraItemResultadoNome,dataInclusao,dataAtualizacao,niFornecedor,nomeRazaoSocialFornecedor,tipoPessoa,porteFornecedorId,porteFornecedorNome,naturezaJuridicaId,naturezaJuridicaNome,codigoPais,quantidadeHomologada,valorUnitarioHomologado,valorTotalHomologado,percentualDesconto,paisOrigemProdutoServico.id,paisOrigemProdutoServico.nome,moedaEstrangeira.id,moedaEstrangeira.simbolo,moedaEstrangeira.nome,timezoneCotacaoMoedaEstrangeira,valorNominalMoedaEstrangeira,dataCotacaoMoedaEstrangeira,aplicacaoMargemPreferencia,amparoLegalMargemPreferencia.id,amparoLegalMargemPreferencia.nome,amparoLegalMargemPreferencia.descricao,amparoLegalMargemPreferencia.statusAtivo,aplicacaoBeneficioMeEpp,aplicacaoCriterioDesempate,amparoLegalCriterioDesempate.id,amparoLegalCriterioDesempate.nome,amparoLegalCriterioDesempate.descricao,amparoLegalCriterioDesempate.statusAtivo,indicadorSubcontratacao,ordemClassificacaoSrp,dataResultado,dataCancelamento,motivoCancelamento,moedaEstrangeira,amparoLegalMargemPreferencia,amparoLegalCriterioDesempate,paisOrigemProdutoServico,dataResultado_ocds
87612743000109-1-000139/2024,3,https://pncp.gov.br/api/pncp/v1/orgaos/87612743000109/compras/2024/139/itens/3/resultados,1,1,Informado,2024-05-08T15:42:06,2024-05-08T15:42:06,05457388000410,ATTIVO MEDICAMENTOS MANIPULACAO LTDA,PJ,2,EPP,,,BRA,3.0,47.0,141.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
87612743000109-1-000139/2024,4,https://pncp.gov.br/api/pncp/v1/orgaos/87612743000109/compras/2024/139/itens/4/resultados,1,1,Informado,2024-05-08T15:42:14,2024-05-08T15:42:14,05457388000410,ATTIVO MEDICAMENTOS MANIPULACAO LTDA,PJ,2,EPP,,,BRA,1.0,47.0,47.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
87612743000109-1-000157/2024,1,https://pncp.gov.br/api/pncp/v1/orgaos/87612743000109/compras/2024/157/itens/1/resultados,1,1,Informado,2024-05-13T16:27:00,2024-05-13T16:27:00,03652030000170,CENTERMEDI COM PRODUTOS HOSP LTDA,PJ,3,Demais,,,BRA,3000.0,0.15,450.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
87612743000109-1-000157/2024,2,https://pncp.gov.br/api/pncp/v1/orgaos/87612743000109/compras/2024/157/itens/2/resultados,1,1,Informado,2024-05-13T16:27:00,2024-05-13T16:27:00,03652030000170,CENTERMEDI COM PRODUTOS HOSP LTDA,PJ,3,Demais,,,BRA,3000.0,0.074,222.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
87612743000109-1-000157/2024,3,https://pncp.gov.br/api/pncp/v1/orgaos/87612743000109/compras/2024/157/itens/3/resultados,1,1,Informado,2024-05-13T16:27:02,2024-05-13T16:27:02,03652030000170,CENTERMEDI COM PRODUTOS HOSP LTDA,PJ,3,Demais,,,BRA,3000.0,0.074,222.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
87612743000109-1-000157/2024,4,https://pncp.gov.br/api/pncp/v1/orgaos/87612743000109/compras/2024/157/itens/4/resultados,1,1,Informado,2024-05-13T16:27:03,2024-05-13T16:27:03,03652030000170,CENTERMEDI COM PRODUTOS HOSP LTDA,PJ,3,Demais,,,BRA,12040.0,0.054,650.16,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
87612743000109-1-000157/2024,5,https://pncp.gov.br/api/pncp/v1/orgaos/87612743000109/compras/2024/157/itens/5/resultados,1,1,Informado,2024-05-13T16:27:03,2024-05-13T16:27:03,03652030000170,CENTERMEDI COM PRODUTOS HOSP LTDA,PJ,3,Demais,,,BRA,100.0,4.44,444.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
87612743000109-1-000157/2024,7,https://pncp.gov.br/api/pncp/v1/orgaos/87612743000109/compras/2024/157/itens/7/resultados,1,1,Informado,2024-05-13T16:27:05,2024-05-13T16:27:05,03652030000170,CENTERMEDI COM PRODUTOS HOSP LTDA,PJ,3,Demais,,,BRA,6000.0,0.415,2490.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
87612743000109-1-000157/2024,9,https://pncp.gov.br/api/pncp/v1/orgaos/87612743000109/compras/2024/157/itens/9/resultados,1,1,Informado,2024-05-13T16:27:06,2024-05-13T16:27:06,03652030000170,CENTERMEDI COM PRODUTOS HOSP LTDA,PJ,3,Demais,,,BRA,12000.0,0.068,816.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
87612743000109-1-000178/2024,2,https://pncp.gov.br/api/pncp/v1/orgaos/87612743000109/compras/2024/178/itens/2/resultados,1,1,Informado,2024-05-23T15:51:54,2024-05-23T15:51:54,22525517000137,JF COMERCIO DE MATERIAL E MEDICAMENTOS HOSPITALARES LTDA,PJ,1,ME,,,BRA,100.0,3.0769,307.69,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
87612743000109-1-000178/2024,6,https://pncp.gov.br/api/pncp/v1/orgaos/87612743000109/compras/2024/178/itens/6/resultados,1,1,Informado,2024-05-23T15:51:55,2024-05-23T15:51:55,22525517000137,JF COMERCIO DE MATERIAL E MEDICAMENTOS HOSPITALARES LTDA,PJ,1,ME,,,BRA,100.0,4.1538,415.38,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
87612743000109-1-000178/2024,7,https://pncp.gov.br/api/pncp/v1/orgaos/87612743000109/compras/2024/178/itens/7/resultados,1,1,Informado,2024-05-23T15:51:55,2024-05-23T15:51:55,22525517000137,JF COMERCIO DE MATERIAL E MEDICAMENTOS HOSPITALARES LTDA,PJ,1,ME,,,BRA,100.0,1.6154,161.54,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
87612743000109-1-000178/2024,9,https://pncp.gov.br/api/pncp/v1/orgaos/87612743000109/compras/2024/178/itens/9/resultados,1,1,Informado,2024-05-23T15:51:55,2024-05-23T15:51:55,22525517000137,JF COMERCIO DE MATERIAL E MEDICAMENTOS HOSPITALARES LTDA,PJ,1,ME,,,BRA,200.0,1.6308,326.16,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
87612743000109-1-000178/2024,10,https://pncp.gov.br/api/pncp/v1/orgaos/87612743000109/compras/2024/178/itens/10/resultados,1,1,Informado,2024-05-23T15:51:55,2024-05-23T15:51:55,22525517000137,JF COMERCIO DE MATERIAL E MEDICAMENTOS HOSPITALARES LTDA,PJ,1,ME,,,BRA,100.0,1.5385,153.85,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
87612743000109-1-000190/2024,1,https://pncp.gov.br/api/pncp/v1/orgaos/87612743000109/compras/2024/190/itens/1/resultados,1,1,Informado,2024-06-10T17:53:26,2024-06-10T17:53:26,05457388000410,ATTIVO MEDICAMENTOS MANIPULACAO LTDA,PJ,2,EPP,,,BRA,2.0,47.0,94.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
87612743000109-1-000190/2024,2,https://pncp.gov.br/api/pncp/v1/orgaos/87612743000109/compras/2024/190/itens/2/resultados,1,1,Informado,2024-06-10T17:53:26,2024-06-10T17:53:26,05457388000410,ATTIVO MEDICAMENTOS MANIPULACAO LTDA,PJ,2,EPP,,,BRA,2.0,47.0,94.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
87612743000109-1-000190/2024,3,https://pncp.gov.br/api/pncp/v1/orgaos/87612743000109/compras/2024/190/itens/3/resultados,1,1,Informado,2024-06-10T17:53:26,2024-06-10T17:53:26,05457388000410,ATTIVO MEDICAMENTOS MANIPULACAO LTDA,PJ,2,EPP,,,BRA,1.0,181.0,181.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
87612743000109-1-000349/2024,1,https://pncp.gov.br/api/pncp/v1/orgaos/87612743000109/compras/2024/349/itens/1/resultados,1,1,Informado,2024-08-20T17:32:50,2024-08-20T17:32:50,05457388000410,ATTIVO MEDICAMENTOS MANIPULACAO LTDA,PJ,2,EPP,,,BRA,1.0,20.0,20.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
87612743000109-1-000349/2024,2,https://pncp.gov.br/api/pncp/v1/orgaos/87612743000109/compras/2024/349/itens/2/resultados,1,1,Informado,2024-08-20T17:32:50,2024-08-20T17:32:50,05457388000410,ATTIVO MEDICAMENTOS MANIPULACAO LTDA,PJ,2,EPP,,,BRA,1.0,223.0,223.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
87612743000109-1-000409/2024,1,https://pncp.gov.br/api/pncp/v1/orgaos/87612743000109/compras/2024/409/itens/1/resultados,1,1,Informado,2024-10-08T17:31:05,2024-10-08T17:31:05,05457388000410,ATTIVO MEDICAMENTOS MANIPULACAO LTDA,PJ,2,EPP,,,BRA,2.0,226.0,452.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
08778268000160-1-000872/2025,1,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/872/itens/1/resultados,1,1,Informado,2025-11-26T09:06:27,2025-11-26T09:06:27,28673389000155,EMPREENDIMENTOS FARMACEUTICOS ULTRA LTDA,PJ,2,EPP,,,BRA,360.0,1.99,716.4,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000877/2025,1,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/877/itens/1/resultados,1,1,Informado,2025-11-26T09:06:51,2025-11-26T09:06:51,15218561000139,"NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA",PJ,3,Demais,,,BRA,900.0,2.26,2034.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000877/2025,2,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/877/itens/2/resultados,1,1,Informado,2025-11-26T09:06:52,2025-11-26T09:06:52,44734671002286,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA,PJ,3,Demais,,,BRA,100.0,15.9,1590.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000877/2025,3,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/877/itens/3/resultados,1,1,Informado,2025-11-26T09:06:52,2025-11-26T09:06:52,21381761000100,SIX DISTRIBUIDORA HOSPITALAR LTDA,PJ,3,Demais,,,BRA,425.0,17.25,7331.25,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000877/2025,4,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/877/itens/4/resultados,1,1,Informado,2025-11-26T09:06:52,2025-11-26T09:06:52,21381761000100,SIX DISTRIBUIDORA HOSPITALAR LTDA,PJ,3,Demais,,,BRA,100.0,32.2,3220.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000878/2025,2,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/878/itens/2/resultados,1,1,Informado,2025-11-26T09:06:53,2025-11-26T09:06:53,44734671002286,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA,PJ,3,Demais,,,BRA,600.0,5.55,3330.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
08778268000160-1-000878/2025,4,https://pncp.gov.br/api/pncp/v1/orgaos/08778268000160/compras/2025/878/itens/4/resultados,1,1,Informado,2025-11-26T09:06:53,2025-11-26T09:06:53,44734671002286,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA,PJ,3,Demais,,,BRA,375.0,15.5,5812.5,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
87572079000103-1-000008/2024,1,https://pncp.gov.br/api/pncp/v1/orgaos/87572079000103/compras/2024/8/itens/1/resultados,1,1,Informado,2024-01-24T15:39:20,2024-01-24T15:39:20,01706665000188,MEDPLUS-COM. ARTIGO MÉDICOS LTDA,PJ,1,ME,,,BRA,100.0,13.88,1388.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
87572079000103-1-000207/2025,1,https://pncp.gov.br/api/pncp/v1/orgaos/87572079000103/compras/2025/207/itens/1/resultados,1,1,Informado,2025-06-11T10:59:20,2025-06-11T10:59:20,00802002000102,ALTERMED MATERIAL MEDICO HOSPITALAR LTDA,PJ,3,Demais,,,BRA,160.0,8.25,1320.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
09125444000128-1-000108/2025,1,https://pncp.gov.br/api/pncp/v1/orgaos/09125444000128/compras/2025/108/itens/1/resultados,1,1,Informado,2025-11-28T09:08:16,2025-11-28T09:08:16,19242524000117,THAIS PRISCILA T. DE LUCENA MENDES EIRELI - ME,PJ,1,ME,,,BRA,600.0,7.99,4794.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
09125444000128-1-000108/2025,2,https://pncp.gov.br/api/pncp/v1/orgaos/09125444000128/compras/2025/108/itens/2/resultados,1,1,Informado,2025-11-28T09:08:16,2025-11-28T09:08:16,19242524000117,THAIS PRISCILA T. DE LUCENA MENDES EIRELI - ME,PJ,1,ME,,,BRA,20.0,49.1,982.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1900-01-01,,,,,,,
92406057000103-1-000034/2024,1,https://pncp.gov.br/api/pncp/v1/orgaos/92406057000103/compras/2024/34/itens/1/resultados,1,1,Informado,2024-06-21T09:47:58,2024-06-21T09:47:58,89677595001361,COOPERATIVA TRITICOLA DE ESPUMOSO LTDA,PJ,3,Demais,,,BRA,150.0,11.5,1725.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
04207638000159-1-000051/2024,1,https://pncp.gov.br/api/pncp/v1/orgaos/04207638000159/compras/2024/51/itens/1/resultados,1,1,Informado,2024-06-04T11:41:13,2024-06-04T11:41:13,07746809000106,FELIPE FAÇANHA DA COSTA,PJ,1,ME,,,BRA,240.0,15.65,3756.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
04207638000159-1-000051/2024,3,https://pncp.gov.br/api/pncp/v1/orgaos/04207638000159/compras/2024/51/itens/3/resultados,1,1,Informado,2024-06-04T11:41:14,2024-06-04T11:41:14,07746809000106,FELIPE FAÇANHA DA COSTA,PJ,1,ME,,,BRA,60.0,15.65,939.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
04207638000159-1-000026/2025,1,https://pncp.gov.br/api/pncp/v1/orgaos/04207638000159/compras/2025/26/itens/1/resultados,1,1,Informado,2025-02-27T17:30:14,2025-02-27T17:30:14,90785452000119,LABORATÓRIO WIDAL LTDA,PJ,3,Demais,,,BRA,240.0,15.65,3756.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
04207638000159-1-000026/2025,3,https://pncp.gov.br/api/pncp/v1/orgaos/04207638000159/compras/2025/26/itens/3/resultados,1,1,Informado,2025-02-27T17:30:21,2025-02-27T17:30:21,90785452000119,LABORATÓRIO WIDAL LTDA,PJ,3,Demais,,,BRA,60.0,15.65,939.0,0.0,,,,,,,,,False,,,,,False,False,,,,,False,1.0,1858-11-17,,,,,,,
